result,version,mode,repo,context,method,resource,path,status,empty,comment
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,public,public,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v2.1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,public,public,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v2.1,public,public,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,public,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,public,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},406,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{user.login}.xml,406,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{user.login}.xml,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml,404,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,404,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},404,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},404,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}.png,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}.svg,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,406,,
passed,v2.1,private,public,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v2.1,private,public,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,401,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,private,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,private,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},406,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{user.login}.xml,406,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{user.login}.xml,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.id}/cc.xml,404,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,404,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},404,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},404,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}.png,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}.svg,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,406,,
passed,v2.1,private,private,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v2.1,private,private,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,401,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,private,private,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,private,private,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{user.login}.xml?token=%{user.token},200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{user.login}.xml,200,no,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{user.login}.xml,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{user.login}.xml,200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{repo.id}/cc.xml,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{repo.id}/cc.xml,200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{repo.slug}/cc.xml,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}/cc.xml,200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.id}/cc.xml?token=%{user.token},200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}/cc.xml?token=%{user.token},200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{repo.slug}.png,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}.png,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept */*,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept application/json,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token} Accept image/png,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.png?token=%{user.token},200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept image/svg+xml,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.svg?token=%{user.token},200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{repo.slug}.svg,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}.svg,200,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,org,public,invalid_token,GET,status,/repos/%{repo.slug}/builds.atom,403,,
passed,v2.1,org,public,unauthenticated,GET,status,/repos/%{repo.slug}/builds.atom,200,no,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept */*,403,,
passed,v2.1,org,public,with_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,org,public,without_permission,GET,status,/repos/%{repo.slug}?token=%{user.token} Accept application/json,403,,
passed,v2.1,public,private,with_permission,GET,repos,/repos,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos,401,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{user.login},200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{user.login},200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id},404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id},404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/key,404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/key,404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/branches,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/branches,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches,200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/caches,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/caches,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/caches,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/caches,404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug},404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug},403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug},404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/builds,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds,200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=master,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=,200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/builds/%{build.id},403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/builds/%{build.id},404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/key,404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/key,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/key,404,,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.slug}/branches,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,public,private,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,private,without_permission,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2.1,public,private,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2.1,public,private,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,404,,
passed,v2.1,public,public,with_permission,GET,repos,/repos,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos,401,,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{user.login},200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id},200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/caches,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/caches,200,yes,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/caches,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/caches,404,,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug},200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug},403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug},200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=master,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=master,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds?branches=,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds?branches=,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/builds/%{build.id},403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/builds/%{build.id},200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/key,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/key,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.slug}/branches,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,with_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,public,without_permission,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,public,public,invalid_token,GET,repos,/repos/%{repo.id}/branches/master,403,,
passed,v2.1,public,public,unauthenticated,GET,repos,/repos/%{repo.id}/branches/master,200,no,
passed,v2.1,private,public,with_permission,GET,repos,/repos,200,no,
passed,v2.1,private,public,without_permission,GET,repos,/repos,200,yes,
passed,v2.1,private,public,invalid_token,GET,repos,/repos,403,,
passed,v2.1,private,public,unauthenticated,GET,repos,/repos,401,,
passed,v2.1,private,public,with_permission,GET,repos,/repos/%{user.login},200,no,
passed,v2.1,private,public,without_permission,GET,repos,/repos/%{user.login},200,yes,
passed,v2.1,private,public,invalid_token,GET,repos,/repos/%{user.login},403,,
passed,v2.1,private,public,unauthenticated,GET,repos,/repos/%{user.login},401,,
passed,v2.1,private,public,with_permission,GET,repos,/repos/%{repo.id},200,no,
passed,v2.1,private,public,without_permission,GET,repos,/repos/%{repo.id},404,,
passed,v2.1,private,public,invalid_token,GET,repos,/repos/%{repo.id},403,,
passed,v2.1,private,public,unauthenticated,GET,repos,/repos/%{repo.id},401,,
passed,v2.1,private,public,with_permission,GET,repos,/repos/%{repo.id}/settings,200,no,
passed,v2.1,private,public,without_permission,GET,repos,/repos/%{repo.id}/settings,404,,
passed,v2.1,private,public,invalid_token,GET,repos,/repos/%{repo.id}/settings,403,,
passed,v2.1,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/settings,401,,
passed,v2.1,private,public,with_permission,GET,repos,/repos/%{repo.id}/key,200,no,
passed,v2.1,private,public,without_permission,GET,repos,/repos/%{repo.id}/key,404,,
passed,v2.1,private,public,invalid_token,GET,repos,/repos/%{repo.id}/key,403,,
passed,v2.1,private,public,unauthenticated,GET,repos,/repos/%{repo.id}/key,401,,
